horse_id,horse_name,horse_expected_top3_rate,prev_finish,prev_last_3f,prev_odds,prev_popularity,prev_race_date,prev_jockey_id
2020105860,ジェントルタッチ,0.5,12.0,39.0,20.8,8,2023-10-01,01109
2021100414,ラガービックワン,0.0,11.0,38.1,153.3,11,2023-10-01,01194
2020105273,マイネルズーメン,0.1,16.0,35.9,348.9,16,2023-10-01,01191
2017101674,エールブラーヴ,0.19230769230769232,11.0,41.5,18.5,6,2023-10-01,01208
2017101700,スペロデア,0.3684210526315789,15.0,36.3,91.7,16,2023-10-01,01205
2018102884,カフェプリンセス,0.5833333333333334,3.0,37.5,6.1,4,2023-10-01,01075
2021101722,ベラジオハルカ,0.10557581771446366,5.0,38.1,42.2,10,2023-10-01,01186
2020103348,アースクロニクル,0.6666666666666666,,,,7,2023-10-01,01157
2018102117,プルモナリア,0.23076923076923078,6.0,37.8,26.9,9,2023-10-01,01093
2021109147,フォーザウィン,0.0,13.0,39.1,344.4,14,2023-10-01,01201
2018102041,ブルレスカ,0.19047619047619047,9.0,38.3,25.3,8,2023-10-01,01193
2021102397,ビップソフィア,0.0,16.0,42.3,368.5,16,2023-10-07,01161
2018103315,ララモンドール,0.0,8.0,36.8,232.8,15,2023-10-07,01109
2021102652,アンバーシュガー,0.0,16.0,34.9,630.9,16,2023-10-07,01207
2021101607,トウメイヨリキレイ,0.10557581771446366,17.0,35.3,211.0,18,2023-10-07,01124
2021105725,プリンセスプリン,0.10557581771446366,13.0,36.1,3.5,1,2023-10-07,05386
2021101638,フェザークイル,0.0,14.0,42.7,204.9,15,2023-10-07,01096
2017104744,エリモグリッター,0.32142857142857145,5.0,36.5,54.2,10,2023-10-07,01160
2019101793,クイーンドライヴ,0.09090909090909091,14.0,39.2,479.8,14,2023-10-07,01161
2019102731,ヨドノマックス,0.0,15.0,39.9,125.5,13,2023-10-07,01085
2021101667,アイヴィハウス,0.0,8.0,41.2,41.7,7,2023-10-07,01197
2020102263,トリフィス,0.10557581771446366,2.0,36.8,47.3,10,2023-10-07,01197
2018105276,リアンクール,0.5555555555555556,9.0,35.5,84.7,12,2023-10-07,01178
2021102684,ニシノアルバ,0.10557581771446366,,,8.2,5,2023-10-07,01025
2019104346,エトワールジェンヌ,0.15789473684210525,14.0,39.6,50.8,11,2023-10-07,05203
2019100584,ネッスンドルマ,0.21052631578947367,7.0,39.1,53.8,10,2023-10-07,01201
2015101281,ロイヤルパールス,0.22,15.0,36.5,162.0,16,2023-10-07,01141
2019103133,ララヴォルシエル,0.8571428571428571,9.0,33.5,19.3,7,2023-10-07,01018
2017105443,ビップウインク,0.2916666666666667,16.0,38.0,112.4,13,2023-10-07,05203
2020105138,レヴィナス,0.25,10.0,38.0,124.8,12,2023-10-07,01075
2019105296,パーカッション,0.2727272727272727,12.0,37.7,20.3,5,2023-10-07,01088
2018104687,デアリングウーマン,0.4166666666666667,10.0,37.4,57.4,10,2023-10-08,01199
2019102502,サエールフェイス,0.3333333333333333,13.0,38.6,51.8,9,2023-10-08,01204
2021101611,ロイヤルストレート,0.0,9.0,35.8,215.4,10,2023-10-08,01178
2019101156,ゴッドクインビー,0.2,11.0,37.4,172.7,13,2023-10-08,01186
2020101286,ナムラアンソニー,0.18181818181818182,13.0,42.0,172.6,12,2023-10-08,01199
2017104164,グラスデスティーノ,0.3333333333333333,5.0,38.0,125.3,16,2023-10-08,01162
2021109120,カシノディーバ,0.0,14.0,39.8,301.2,15,2023-10-08,01198
2021103296,エナジーフォルテ,0.10557581771446366,15.0,39.9,61.9,11,2023-10-08,01187
2018106467,メテオダヴリル,0.15384615384615385,9.0,36.5,74.0,14,2023-10-08,01096
2019105430,シゲルイワイザケ,0.38461538461538464,12.0,34.0,79.8,16,2023-10-08,01204
2019105568,ゲーテローズ,0.6,5.0,35.0,12.5,6,2023-10-08,01168
2021109081,ワンダフルガイ,0.10557581771446366,14.0,42.0,103.4,13,2023-10-08,01201
2021106871,カルテット,0.10557581771446366,15.0,39.5,110.2,14,2023-10-08,01178
2018105355,ソングライン,0.6923076923076923,2.0,33.5,2.0,1,2023-10-08,05386
2019105167,セイルオンセイラー,0.5,15.0,40.0,74.6,14,2023-10-08,01169
2017104823,トロワシャルム,0.2631578947368421,14.0,37.0,208.1,13,2023-10-08,01188
2020102669,ホロニックパス,0.5,10.0,38.8,11.6,7,2023-10-08,01161
2018106709,メイショウラピッド,0.0,16.0,39.0,165.6,14,2023-10-08,01204
2018100600,マヤローザ,0.08333333333333333,9.0,38.7,141.2,13,2023-10-09,01208
2018100577,カズオ,0.36363636363636365,8.0,35.9,31.8,6,2023-10-09,00422
2019110089,ハナキリ,0.1875,8.0,37.9,107.8,13,2023-10-09,01140
2021100399,クレーンパーディタ,0.0,13.0,39.0,345.4,11,2023-10-09,01162
2019106884,ジョーフェイス,0.16666666666666666,13.0,39.4,108.9,14,2023-10-09,01190
2021106471,ソワンドレイライン,0.10557581771446366,13.0,36.8,240.7,13,2023-10-09,01150
2019102159,イチゴキネンビ,0.15384615384615385,12.0,37.4,133.2,10,2023-10-09,01184
2021100665,ポラライズ,0.0,12.0,38.5,415.0,13,2023-10-09,01161
2020104190,ゴライコウ,0.5,16.0,39.0,193.7,16,2023-10-09,01085
2021101916,ピンクレディ,0.10557581771446366,10.0,36.7,167.9,9,2023-10-09,05390
2021101606,キミニメロメロ,0.10557581771446366,14.0,39.4,124.4,14,2023-10-09,01029
2020107165,デアシュトゥルム,0.2857142857142857,15.0,40.5,137.0,15,2023-10-09,01168
2018104919,フォーヴィスム,0.5384615384615384,7.0,35.9,63.1,10,2023-10-09,00422
2019104124,ストーリア,0.6923076923076923,,,8.0,6,2023-10-14,01179
2019103440,ミラビリス,0.4444444444444444,10.0,37.0,131.2,15,2023-10-14,01150
2019101887,セイバートゥース,0.0,11.0,42.2,51.6,8,2023-10-14,01200
2019109140,ヒノクニ,0.22727272727272727,16.0,33.6,289.8,18,2023-10-14,01153
2016100927,モテモテ,0.13043478260869565,13.0,33.7,130.2,15,2023-10-14,01095
2020103200,アウグーリ,0.0,10.0,33.8,86.5,13,2023-10-14,01150
2021101254,クラウンフラッシュ,0.0,11.0,37.6,298.1,11,2023-10-14,01205
2021107368,ローバウンス,0.10557581771446366,14.0,38.6,60.0,12,2023-10-14,01206
2019103137,ロサロッサーナ,0.23529411764705882,15.0,34.1,55.4,11,2023-10-14,01192
2019110115,アルムマッツ,0.08333333333333333,6.0,37.0,79.3,12,2023-10-14,01186
2019104839,ゴルトシュミーデ,0.45,2.0,34.8,3.7,2,2023-10-14,01182
2021101709,マクルール,0.0,8.0,35.6,72.1,7,2023-10-14,01109
2020104478,アルルカン,0.4,16.0,34.5,85.4,14,2023-10-14,01200
2021101616,ウルフキング,0.0,10.0,37.0,235.1,10,2023-10-14,01200
2019101402,ダフニス,0.0,18.0,36.0,349.7,17,2023-10-14,01129
2019103280,モチベーション,0.4,,,127.4,12,2023-10-14,01188
2021100692,ジンチョウゲ,1.0,12.0,41.3,29.3,8,2023-10-14,01030
2019110067,マスキエッタ,0.4,14.0,38.2,43.8,11,2023-10-14,01182
2021100371,リュウノアラス,0.0,9.0,39.4,32.7,7,2023-10-14,01177
2018104850,テーオーソロス,0.2608695652173913,3.0,32.9,47.7,8,2023-10-14,00732
2017104478,ヒューマンコメディ,0.25806451612903225,7.0,33.5,42.9,7,2023-10-14,00641
2021105727,フォーエバーヤング,0.10557581771446366,1.0,37.7,4.2,2,2023-10-14,01163
2018106152,ルルルージュ,0.29411764705882354,11.0,33.2,46.2,9,2023-10-14,01161
2021107055,コパノアマンダ,0.0,5.0,40.6,78.5,5,2023-10-15,01204
2020110054,メレク,0.3333333333333333,14.0,36.8,15.2,7,2023-10-15,01043
2021106047,ベアビー,0.0,13.0,40.7,245.1,13,2023-10-15,01207
2016104729,ブラヴァス,0.4,12.0,34.2,120.6,14,2023-10-15,00422
2020101432,マリノフェアレディ,0.0,10.0,37.1,194.8,15,2023-10-15,01181
2016104677,イシュタルゲート,0.3783783783783784,8.0,40.8,68.1,8,2023-10-15,01171
2021101173,ポケットマネー,0.0,10.0,36.2,158.7,9,2023-10-15,01029
2018100822,ジェイエルブリッジ,0.10344827586206896,9.0,41.3,210.2,10,2023-10-15,01177
2017104674,ヒューミリティ,0.0,10.0,35.8,39.2,12,2023-10-15,01197
2021102143,クリノブルームーン,0.0,9.0,43.9,392.4,9,2023-10-15,01185
2019104954,ボンクラージュ,0.13333333333333333,12.0,39.0,128.4,11,2023-10-15,01184
2016101450,レゴリス,0.18181818181818182,11.0,42.8,223.4,11,2023-10-15,01204
2020102383,パールテソーロ,0.2,16.0,37.5,18.5,8,2023-10-15,01187
2019106598,プロティオスミノル,0.25,15.0,35.4,24.4,10,2023-10-15,01176
2015110028,アメリカンファクト,0.3055555555555556,13.0,37.3,85.7,13,2023-10-15,00641
2021101635,ピュアケミストリー,0.0,2.0,37.6,3.7,2,2023-10-15,01179
2020102804,レッドバルデス,0.3333333333333333,10.0,40.7,14.6,6,2023-10-15,01166
2020106435,ドゥーラ,0.5,4.0,34.1,26.5,5,2023-10-15,01178
2020105645,レストア,0.25,8.0,37.8,38.9,8,2023-10-15,01092
2017105058,ライフレッスンズ,0.35714285714285715,11.0,36.3,45.0,10,2023-10-15,01188
2019103671,デライトアゲン,0.25,10.0,44.9,67.5,8,2023-10-15,01206
2018103204,ヤマノグリッターズ,0.0,12.0,14.0,223.8,12,2023-10-15,01120
2019103638,ヴァンダービルト,0.2,11.0,40.5,10.5,4,2023-10-15,00666
2021103858,エンムスビ,0.0,4.0,37.5,9.6,3,2023-10-15,00732
2018104788,トゥーフェイス,0.6190476190476191,15.0,33.7,42.6,13,2023-10-15,01179
2018105259,スティクス,0.25,15.0,36.4,35.6,13,2023-10-15,01095
2018104439,スイートフィル,0.2727272727272727,11.0,39.9,70.5,12,2023-10-15,01095
2019103782,ルピナスリード,0.46153846153846156,13.0,35.4,26.6,10,2023-10-15,01168
2021106524,オメガモーニング,0.10557581771446366,11.0,34.8,25.7,7,2023-10-15,01140
2015109076,シャンボールナイト,0.21428571428571427,10.0,13.9,65.3,10,2023-10-15,01066
2019105548,レディナビゲーター,0.5,15.0,40.0,6.7,2,2023-10-21,01174
2017106588,ハリウッドヒルズ,0.42857142857142855,9.0,35.9,11.0,5,2023-10-21,01168
2021106364,ゴードンテソーロ,0.3333333333333333,6.0,34.9,99.9,6,2023-10-21,01162
2016101058,ネオレインボウ,0.21052631578947367,12.0,36.6,105.8,13,2023-10-21,01043
2016100746,マイネルミュトス,0.325,11.0,39.2,230.0,16,2023-10-21,01009
2021100570,ワンダーヒヨリ,0.10557581771446366,15.0,45.7,25.9,7,2023-10-21,01157
2019106657,トモノボーイ,0.07692307692307693,15.0,37.0,171.7,14,2023-10-21,01197
2020102841,ノイアーターク,0.0,8.0,36.8,39.7,11,2023-10-21,05203
2021104357,ジョウショーブーケ,0.10557581771446366,6.0,35.5,44.6,9,2023-10-21,01191
2018105004,アップリバー,0.4444444444444444,18.0,37.2,64.8,16,2023-10-21,01095
2019102065,ワセダタンク,0.3333333333333333,12.0,37.3,27.9,9,2023-10-21,01157
2021101032,ジェスコ,0.10557581771446366,13.0,40.7,58.8,11,2023-10-21,01043
2021101074,ヒューマンライツ,0.0,18.0,38.9,317.7,18,2023-10-21,01205
2020102913,グシチャンノソラ,0.5,11.0,37.1,16.9,5,2023-10-21,01122
2019100807,ビナホイアン,0.3076923076923077,7.0,38.9,62.7,7,2023-10-21,01157
2020106261,エイシンセラフィム,0.2,9.0,36.7,177.3,14,2023-10-21,01186
2019106370,ジャスティンヴェル,0.3333333333333333,2.0,35.3,8.6,4,2023-10-21,01102
2019110096,エアアネモイ,0.25,13.0,41.8,92.4,10,2023-10-21,01034
2019106950,テーオーヴィヴァン,0.5,14.0,40.2,27.3,10,2023-10-21,01202
2018105059,オレンジフィズ,0.3333333333333333,14.0,39.8,90.3,14,2023-10-21,01184
2018104165,ニホンピロクリフ,0.23529411764705882,14.0,41.4,419.6,15,2023-10-21,01208
2019106153,ルクスレガート,0.2727272727272727,10.0,38.4,23.0,9,2023-10-21,01208
2018105322,エレボアブランシュ,0.35,11.0,36.6,44.3,9,2023-10-21,01150
2019103208,オステリア,0.14285714285714285,11.0,40.4,105.7,12,2023-10-21,01154
2018105561,ジュディッタ,0.6666666666666666,9.0,38.6,90.8,14,2023-10-22,01085
2019101882,アメリカンスター,0.3333333333333333,9.0,36.7,97.9,10,2023-10-22,01179
2021101831,マイネルエタナ,0.0,12.0,39.0,321.9,15,2023-10-22,01162
2020106582,ファントムシーフ,0.7142857142857143,9.0,35.5,20.3,6,2023-10-22,00666
2017104988,ナリタブレード,0.43478260869565216,12.0,34.6,88.2,13,2023-10-22,01169
2017105588,モーソンピーク,0.6,15.0,35.4,23.1,9,2023-10-22,01150
2016104659,サトノルークス,0.35294117647058826,16.0,45.3,69.7,13,2023-10-22,01188
2021105566,シュクルノアール,0.10557581771446366,,,4.3,2,2023-10-22,05339
2021102440,カレンメラメーラ,0.10557581771446366,9.0,37.0,7.0,4,2023-10-22,01126
2016101015,メイブツシャチョウ,0.0,11.0,38.0,408.4,14,2023-10-22,01177
2021100593,プリンスジョイ,0.0,9.0,36.1,388.3,10,2023-10-22,01018
2020103262,チャンスザローゼス,0.6,10.0,34.4,5.4,3,2023-10-22,01092
2020106488,トウカイラメール,0.5,13.0,40.1,35.7,9,2023-10-22,01197
2021104449,ドレープサンライズ,0.0,6.0,39.9,62.4,8,2023-10-22,01204
2017104095,ジャルジェ,0.35294117647058826,13.0,38.4,24.8,9,2023-10-22,01163
2020104954,ウメムスビ,0.3,15.0,34.6,42.5,10,2023-10-22,01199
2018105035,トレデマンド,0.17647058823529413,14.0,37.8,58.4,12,2023-10-22,01032
2021101294,ヴィレッジアップ,0.10557581771446366,6.0,40.7,4.2,2,2023-10-22,01152
2018106717,プロトサマニ,0.07692307692307693,15.0,35.5,266.2,18,2023-10-22,01177
2017103334,ルミナスナイト,0.13793103448275862,9.0,38.0,184.8,9,2023-10-22,01117
2021101213,マッチョマン,0.0,11.0,48.7,311.6,10,2023-10-22,01154
2020109092,ジャパンノウレッジ,0.2857142857142857,13.0,37.7,102.8,15,2023-10-22,01138
2018105824,ホウオウイクセル,0.4166666666666667,5.0,35.0,18.9,9,2023-10-22,01117
2017105940,ジェラペッシュ,0.08333333333333333,14.0,35.9,357.0,16,2023-10-22,01201
2019103132,ブリンディジ,0.6,12.0,42.5,8.5,5,2023-10-22,01091
2020100552,ルビコントレイル,0.0,10.0,37.2,294.9,12,2023-10-22,01029
2020105056,ヒメワカバ,0.0,2.0,35.1,8.7,5,2023-10-22,01160
2020102645,タルマエロマエ,0.25,11.0,38.6,104.3,11,2023-10-22,01096
2019102484,クーシフォン,0.15789473684210525,14.0,41.3,148.0,13,2023-10-22,01093
2018105030,スノーハレーション,0.0625,13.0,35.2,118.4,14,2023-10-22,01127
2021104687,テイエムスノーフジ,0.0,15.0,41.9,480.8,15,2023-10-22,01142
2017101895,ペルセウスシチー,0.3333333333333333,12.0,39.3,101.3,15,2023-10-22,00422
2021104712,トーセンブレンダ,0.0,8.0,36.2,89.9,8,2023-10-22,01205
2017100660,ポピュラーソング,0.08333333333333333,10.0,36.7,155.8,14,2023-10-22,01009
2019100547,タガノフィナーレ,0.2222222222222222,11.0,35.3,145.4,16,2023-10-22,00733
2017101041,パイプライン,0.45,5.0,35.3,26.4,8,2023-10-22,01161
2018102270,ケイサンフリーゼ,0.25,13.0,37.5,85.7,11,2023-10-22,05429
2016110085,タイミングナウ,0.42105263157894735,14.0,38.6,24.8,7,2023-10-22,01115
2020101737,カレンハサウェイ,0.3333333333333333,16.0,35.9,54.3,12,2023-10-22,01195
2020103570,ジャスティンカプリ,0.2857142857142857,9.0,39.0,8.8,4,2023-10-22,01102
2020105634,プロヴァーブ,0.375,8.0,34.6,13.6,8,2023-10-22,01187
2020104266,ブライトジュエリー,0.75,5.0,34.9,5.0,2,2023-10-22,01197
2017105471,ゴルトファルベン,0.23333333333333334,8.0,34.1,22.1,9,2023-10-22,01191
2021102830,アンパオ,0.0,9.0,35.4,175.3,9,2023-10-22,01169
2021106397,ハッピーワンダー,0.0,16.0,43.2,389.9,14,2023-10-22,01133
2018105448,ディクテオン,0.4,4.0,36.0,9.0,4,2023-10-22,01179
2018103437,ミルトボス,0.14285714285714285,11.0,40.4,123.2,13,2023-10-22,01186
2021104369,ワタシキレイ,0.0,7.0,35.9,127.8,7,2023-10-22,01207
2021102387,カシノディオーサ,0.0,18.0,39.8,453.0,18,2023-10-28,01202
2021104517,ブラーヴミノル,0.0,13.0,42.3,175.1,11,2023-10-28,01182
2017101763,ラブエスポー,0.1111111111111111,11.0,39.1,313.5,12,2023-10-28,01182
2019104569,フジマサフリーダム,0.2222222222222222,9.0,34.6,21.7,6,2023-10-28,01009
2017104267,コルニリア,0.13793103448275862,11.0,37.0,243.7,11,2023-10-28,00422
2021100279,ハードメープル,0.0,12.0,42.7,556.2,12,2023-10-28,01185
2020104521,アオイテン,0.0,10.0,38.5,99.9,9,2023-10-28,01077
2019101122,ベルカノア,0.3125,11.0,38.3,14.4,6,2023-10-28,01091
2019105315,レヴァンジル,0.7,9.0,36.9,10.3,5,2023-10-28,01197
2020103437,バロンゾラーレ,0.5,7.0,37.7,18.1,8,2023-10-28,01188
2021104587,ライトスピード,0.0,12.0,42.7,203.8,10,2023-10-28,01092
2018101551,クリノザウルス,0.034482758620689655,14.0,38.6,311.4,15,2023-10-28,01191
2019101139,ベアグッジョブ,0.36,9.0,37.8,39.5,9,2023-10-28,01162
2017101777,ヤマニンプティパ,0.25,10.0,36.0,205.7,18,2023-10-28,01202
2021103178,ペルドリ,0.0,16.0,39.2,175.8,12,2023-10-28,01200
2019105475,ゴーシェナイト,0.3,8.0,34.2,131.6,10,2023-10-28,01160
2021101070,ピエサエルモソ,0.0,11.0,41.1,82.6,9,2023-10-28,01195
2021106780,クーペ,0.0,10.0,35.2,304.3,8,2023-10-28,01158
2021101895,ペイシャビスケッツ,0.0,6.0,37.8,217.1,12,2023-10-28,01158
2020106576,モノクロームスター,0.0,8.0,35.6,451.7,10,2023-10-28,01142
2019106918,ローマンネイチャー,0.0,8.0,36.6,8.6,3,2023-10-28,01102
2018105143,レフトゥバーズ,0.6923076923076923,10.0,32.9,6.6,2,2023-10-28,01170
2020105757,グスタール,0.3,10.0,38.7,201.1,14,2023-10-28,01177
2021105163,オーシンクラッパー,0.10557581771446366,11.0,42.0,107.2,10,2023-10-28,01157
2021105170,ナックエクレール,0.0,13.0,42.0,427.6,12,2023-10-28,01167
2019100736,マイネルオーサム,0.3076923076923077,15.0,39.3,485.3,16,2023-10-28,01009
2021100544,テリオスボス,0.0,10.0,41.9,585.0,13,2023-10-28,01158
2018105469,シュルレアリスト,0.34782608695652173,8.0,36.8,88.7,10,2023-10-28,01043
2020105101,ロジホーム,0.25,4.0,37.5,33.5,8,2023-10-28,01131
2021103297,エナジーロマネスク,0.0,15.0,38.3,218.9,13,2023-10-28,01193
2015106423,ラセット,0.3611111111111111,15.0,35.1,203.1,16,2023-10-29,01160
2017104253,ジュニパーベリー,0.3793103448275862,15.0,35.2,47.0,16,2023-10-29,01134
2019103577,ツキニホエル,0.0,17.0,38.5,201.0,18,2023-10-29,01206
2017103572,ビターエンダー,0.3333333333333333,16.0,38.3,88.5,13,2023-10-29,01154
2017104270,トキメキ,0.40625,11.0,35.0,19.0,9,2023-10-29,01085
2016100652,ヨコスカダンディー,0.0,13.0,39.1,153.1,11,2023-10-29,01181
2019104211,シゲルツキミザケ,0.18181818181818182,10.0,45.5,81.9,10,2023-10-29,00732
2017105306,ミエノワールド,0.3333333333333333,12.0,36.6,179.3,16,2023-10-29,01075
2020103747,アヴェッリーノ,0.17647058823529413,10.0,38.7,158.3,10,2023-10-29,01162
2021102383,ジョウエン,0.0,10.0,37.5,120.1,10,2023-10-29,01157
2021102518,ペイシャローズ,0.25,14.0,39.3,8.6,4,2023-10-29,00689
2020106767,ウェンス,0.1111111111111111,11.0,38.4,83.9,13,2023-10-29,01096
2018106506,シルバースピリット,0.15384615384615385,14.0,33.6,229.0,13,2023-10-29,01179
2019105386,セントレア,0.0,12.0,38.2,335.4,12,2023-10-29,01198
2021102977,ルージュプレジール,0.0,1.0,35.6,14.9,6,2023-10-29,01115
2019100026,ベルドラゴ,0.25,13.0,38.7,208.8,15,2023-10-29,01160
2021104447,アマゾネス,0.0,4.0,39.3,10.5,5,2023-10-29,01200
2018100188,レッジャードロ,0.08333333333333333,12.0,34.0,221.0,12,2023-10-29,00733
2021105617,フライツァイト,0.0,14.0,38.4,51.0,10,2023-10-29,01095
2015101626,ディサーニング,0.3181818181818182,10.0,36.4,106.6,11,2023-10-29,01188
2017100041,チアチアクラシカ,0.41935483870967744,,,25.1,5,2023-10-29,00733
2017102510,メタモルフォーゼ,0.19230769230769232,11.0,37.8,54.6,11,2023-10-29,01163
2019105538,カメハメハタイム,0.07142857142857142,10.0,36.6,40.0,11,2023-10-29,01186
2016106585,テーオーポシブル,0.3333333333333333,9.0,37.7,153.4,15,2023-10-29,01180
2020105221,キングダイヤモンド,0.0,15.0,39.2,216.9,16,2023-10-29,01208
2018104825,フラリオナ,0.21428571428571427,3.0,35.7,5.0,3,2023-10-29,01019
2017101765,レジェーロ,0.2692307692307692,5.0,34.8,16.6,8,2023-10-29,01127
2020105571,レイフォール,0.25,18.0,40.0,140.4,16,2023-10-29,01169
2018100274,ジャックドール,0.6428571428571429,11.0,37.9,15.2,5,2023-10-29,01093
2019101685,ドンフクリン,0.1111111111111111,14.0,38.7,136.5,14,2023-10-29,01160
2018101519,ケイツーマルカ,0.22727272727272727,13.0,36.9,79.1,11,2023-11-04,01092
2021100527,タヤスロンドン,0.3333333333333333,12.0,38.3,257.9,12,2023-11-04,00689
2018103503,プラチナムレイアー,0.34782608695652173,5.0,35.8,19.1,7,2023-11-04,01171
2017100997,テーオーソクラテス,0.2857142857142857,6.0,13.2,3.1,1,2023-11-04,01139
2021100156,デナリハイウェイ,0.10557581771446366,12.0,44.2,19.6,8,2023-11-04,01171
2016100569,ヤマニンマヒア,0.3684210526315789,5.0,13.2,4.3,3,2023-11-04,01059
2020101146,ガルヴァニック,0.16666666666666666,11.0,36.9,135.1,13,2023-11-04,01206
2020104495,ミエノサンダー,0.25,10.0,41.1,21.4,8,2023-11-04,01160
2018105506,スーパーフェイバー,0.1875,10.0,13.3,70.6,12,2023-11-04,01123
2013106474,ケンホファヴァルト,0.3389830508474576,9.0,34.6,158.6,10,2023-11-04,01179
2021102627,ミユキフォーエバー,0.0,14.0,37.0,376.2,14,2023-11-04,01162
2021103407,ゼンダンヤマト,0.10557581771446366,14.0,47.7,38.4,10,2023-11-04,01150
2021101940,テイエムエースコ,0.0,11.0,42.2,248.5,14,2023-11-04,01117
2018100220,ホッコーハナミチ,0.29411764705882354,9.0,13.2,50.4,10,2023-11-04,01196
2018104846,ルージュフェリーク,0.05,8.0,39.7,57.7,10,2023-11-04,01184
2018105790,フランコイメル,0.5333333333333333,7.0,34.1,166.1,10,2023-11-04,01093
2018101114,クリノグリゴロス,0.0,11.0,45.5,362.7,11,2023-11-04,01201
2021105246,ランフォーリリーズ,0.0,11.0,39.8,180.5,12,2023-11-04,01204
2018106573,スマッシャー,0.375,7.0,13.2,19.0,7,2023-11-04,01067
2021104555,セブンキュート,0.10557581771446366,13.0,38.2,61.5,7,2023-11-04,00641
2020103667,シテ,0.2,13.0,39.8,59.4,8,2023-11-04,01186
2021106155,デュエルイメル,0.10557581771446366,13.0,44.8,18.1,7,2023-11-04,01034
2019103838,ダイム,0.5625,1.0,37.5,9.1,5,2023-11-04,01015
2017104082,エスポワールミノル,0.3333333333333333,10.0,36.7,62.4,8,2023-11-04,01199
2017104345,ラキャラントシス,0.1388888888888889,9.0,34.5,126.8,9,2023-11-04,01180
2021109115,ボールザマホーニー,0.0,12.0,43.6,607.2,12,2023-11-04,01207
2020103491,ディオファントス,0.2222222222222222,9.0,36.4,4.8,3,2023-11-04,01187
2021101990,ナツノオワリニ,0.0,5.0,34.5,175.8,13,2023-11-04,01085
2021101024,アースウォーリア,0.10557581771446366,16.0,41.5,266.6,14,2023-11-04,01108
2018103121,クインズレモン,0.26666666666666666,13.0,37.4,21.8,8,2023-11-04,01138
2021106667,サノノブレイダー,0.0,12.0,36.9,465.6,13,2023-11-04,01181
2020101727,エーレウォーン,0.14285714285714285,10.0,40.0,128.9,11,2023-11-05,01161
2017100988,サンライズホープ,0.36,7.0,37.6,55.2,11,2023-11-05,01018
2018100032,シゲルピンクルビー,0.1875,16.0,37.1,22.2,7,2023-11-05,01184
2019100029,タロファイター,0.2222222222222222,1.0,38.9,14.8,8,2023-11-05,01192
2021102128,デザートトレイン,0.0,8.0,39.1,25.1,9,2023-11-05,01085
2019106935,シャトンアンジュ,0.4444444444444444,13.0,38.0,22.3,9,2023-11-05,01169
2018102665,サツキハピネス,0.19230769230769232,11.0,45.8,64.7,10,2023-11-05,01127
2019104978,ゼッフィーロ,0.9090909090909091,1.0,34.2,2.4,1,2023-11-05,05509
2021106153,カルミナブラーナ,0.0,14.0,35.2,143.8,12,2023-11-05,00732
2018106464,メイショウイッコン,0.35294117647058826,15.0,39.8,32.0,10,2023-11-05,01142
2020101296,アイヲヨブテーラー,0.4444444444444444,10.0,37.9,18.5,7,2023-11-05,01186
2021104297,ユイノオトシアナ,0.0,14.0,38.6,53.1,11,2023-11-05,05203
2018106426,ニシノオイカゼ,0.08,13.0,37.9,93.4,13,2023-11-05,01135
2021104813,エレガンテ,0.10557581771446366,5.0,39.2,82.0,13,2023-11-05,01135
2016102305,メイショウミチノク,0.20689655172413793,14.0,36.7,343.2,16,2023-11-05,01185
2021100321,メイボウコウシ,0.0,16.0,38.3,720.9,16,2023-11-05,01129
2021103378,ヒルンドルスティカ,0.0,12.0,38.2,58.4,10,2023-11-05,01205
2019106979,マーラー,0.0,14.0,39.6,320.8,15,2023-11-05,01037
2019104629,アーティット,0.6923076923076923,11.0,35.4,15.1,6,2023-11-05,01179
2021101626,ロータスシルク,1.0,11.0,38.2,7.4,4,2023-11-05,01186
2021104056,フェスティヴマメ,0.0,14.0,38.0,448.9,15,2023-11-05,01181
2021105835,ミッキーアプローズ,0.5,,,4.2,3,2023-11-05,01170
2018105306,インフィナイト,0.29411764705882354,18.0,35.9,45.0,13,2023-11-05,01178
2021104674,ダグウッド,0.0,11.0,43.0,43.4,7,2023-11-11,01030
2021103898,リケアリラ,0.0,11.0,37.0,413.6,15,2023-11-11,01183
2020106200,イニッツィオ,0.5,15.0,41.0,7.0,3,2023-11-11,01179
2019104961,ヴァイオルナ,0.18181818181818182,8.0,37.3,90.2,11,2023-11-11,01135
2018101007,ムエックス,0.17647058823529413,8.0,40.0,198.0,15,2023-11-11,01125
2021102773,ロールハーアイズ,0.5,12.0,38.6,64.1,12,2023-11-11,01179
2019105493,トーホウデュラン,0.1875,5.0,37.5,7.6,5,2023-11-11,01168
2019102028,セルリアンルネッタ,0.0,9.0,13.9,67.2,12,2023-11-11,01052
2017100088,ツクバマサカド,0.16666666666666666,12.0,40.5,253.6,12,2023-11-11,01181
2018105121,ソナトリーチェ,0.3333333333333333,16.0,36.2,55.4,10,2023-11-11,01182
2018105065,ハクビ,0.25,13.0,40.6,301.1,15,2023-11-11,01183
2017110112,コンバットマーチ,0.08333333333333333,14.0,39.1,345.4,16,2023-11-11,01112
2020101739,サルフトピッチ,0.25,14.0,38.7,85.9,13,2023-11-11,01203
2019105205,ラスール,0.6666666666666666,2.0,33.6,1.6,1,2023-11-11,05339
2021107149,レッドジャスパー,0.0,10.0,39.9,563.6,15,2023-11-11,01061
